Pfr_ID,HOF,Age,All_Pro,Pro_Bowl,First_Team,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_TDs,Tackles,Def_Int,Sacks
OshiBa20,No,23,0,0,0,2,,,,,,,,,,,,2,,
CofiBa20,No,22,0,0,8,138,,,,,,,,,,,,206,,19.5
ObomBe00,No,22,0,0,0,69,,,,,,4,41,0,88,1217,7,25,,
,No,,0,0,0,,,,,,,,,,,,,,,
PollBe20,No,21,0,0,7,126,,,,,,,,,,,,549,12,10.5
CarpBo20,No,23,0,0,0,93,,,,,,,,,,,,126,1,3.5
ButlBr20,No,23,0,0,2,33,,,,,,,,,0,0,0,1,,
SmitBr01,No,22,0,0,1,127,4,10,51,1,2,134,972,4,104,987,5,72,,
JohnBr20,No,23,0,0,1,87,,,,,,,,,,,,133,3,3.5
MarsBr00,No,22,1,6,10,162,0,1,0,0,0,20,118,0,925,11874,81,28,,
WillBr01,No,22,0,0,0,23,,,,,,,,,0,0,0,1,,
HawkBr20,No,23,0,0,0,20,,,,,,,,,,,,19,,5.5
CalhBr00,No,22,0,0,0,11,,,,,,14,54,0,7,55,0,2,,
CroyBr00,No,23,0,0,0,18,181,319,1669,8,9,10,15,0,,,,1,,
BunkBr20,No,22,0,0,7,130,,,,,,,,,,,,170,,8.5
GradBr00,No,23,0,0,1,37,375,709,4057,21,24,88,329,0,,,,3,,
LowrCa20,No,23,0,0,0,48,,,,,,,,,,,,62,2,
GrifCe20,No,23,0,0,4,89,,,,,,,,,0,0,0,350,8,
,No,,0,0,0,,,,,,,,,,,,,,,
GreeCh99,No,23,0,2,9,151,,,,,,,,,,,,751,11,18
JackCh00,No,21,0,0,0,18,,,,,,4,22,0,14,171,3,1,,
BennCh21,No,23,0,0,0,3,,,,,,,,,,,,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
SpenCh20,No,24,0,0,0,2,,,,,,,,,,,,,,
JohnCh23,No,22,0,0,7,134,,,,,,,,,1,-2,0,3,,
PeprCh20,No,23,0,0,2,74,,,,,,,,,,,,142,8,
WhitCh02,No,24,0,0,0,26,219,396,2463,11,8,56,156,2,0,10,0,,,
PageCh99,No,23,0,0,0,6,,,,,,,,,,,,4,,
ChesCh21,No,23,0,0,9,163,,,,,,,,,,,,6,,
GocoCh99,No,22,0,0,5,79,,,,,,,,,,,,228,,9.5
KupeCh20,No,23,0,0,5,90,,,,,,,,,0,7,0,3,,
MorrCh21,No,23,0,0,0,51,,,,,,,,,,,,,,
WrotCl20,No,23,0,0,0,26,,,,,,,,,,,,20,,1.5
IngrCl20,No,23,0,0,4,56,,,,,,,,,,,,159,2,5.5
FinnCo20,No,22,1,1,6,133,,,,,,,,,,,,542,18,7
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
MannDa21,No,24,0,0,6,128,,,,,,,,,,,,434,11,4
BullDa20,No,23,0,0,1,31,,,,,,,,,,,,118,,1
BingDa00,No,22,0,0,0,5,,,,,,,,,,,,4,,
TappDa20,No,22,0,0,2,156,,,,,,,,,,,,253,2,28
CollDa20,No,24,0,0,9,141,,,,,,,,,,,,6,,
TollDa99,No,25,0,0,0,78,,,,,,,,,,,,62,,10.5
AndeDa01,No,23,0,0,1,67,,,,,,,,,88,965,4,18,,
KirtDa00,No,23,0,0,0,7,,,,,,,,,,,,,,
PittDa99,No,22,0,0,0,7,,,,,,,,,,,,9,2,
ThomDa02,No,23,0,0,2,80,,,,,,,,,102,938,8,4,,
JoseDa20,No,22,0,2,8,116,,,,,,,,,,,,4,,
LandDa21,No,23,0,0,8,130,,,,,,,,,,,,560,13,8
FergDB20,No,22,0,3,10,160,,,,,,,,,,,,7,,
WillDe02,No,23,0,1,6,140,,,,,,1707,8029,60,233,2079,8,8,,
,No,,0,0,0,,,,,,,,,,,,,,,
WebbDe20,No,21,0,0,0,11,,,,,,,,,,,,15,1,
WalkHu00,No,22,0,1,5,154,,,,,,13,83,0,386,4621,29,48,,
,No,,0,0,0,,,,,,,,,,,,,,,
RyanDe20,No,22,0,2,9,140,,,,,,,,,,,,735,7,13.5
WillDe03,No,23,0,0,0,46,,,,,,,,,63,1008,4,2,,
HagaDe00,No,22,0,0,0,100,,,,,,,,,148,1734,7,25,,
MartDe22,No,21,0,0,0,73,,,,,,,,,,,,77,3,1
LutuDe20,No,23,0,0,6,101,,,,,,,,,,,,4,,
AromDe00,No,22,0,0,0,61,,,,,,,,,78,1193,5,6,,
HestDe99,No,23,3,4,4,153,0,0,0,0,0,36,116,1,255,3311,16,17,,
PekoDo20,No,21,0,0,10,165,,,,,,,,,,,,261,,18.5
HixoDo00,No,21,0,0,0,76,,,,,,3,18,0,109,1460,7,29,,
ByrdDo00,No,22,0,0,0,17,,,,,,,,,6,83,1,,,
WhitDo20,No,21,0,3,9,153,,,,,,,,,,,,652,11,3
JackDQ20,No,23,0,1,9,140,,,,,,,,,,,,765,9,19.5
ColeDr20,No,23,0,0,0,83,,,,,,,,,,,,126,4,8
DvorDu99,No,23,0,0,1,13,,,,,,,,,,,,24,,
,No,,0,0,0,,,,,,,,,,,,,,,
DumeEl20,No,22,2,5,6,140,,,,,,,,,,,,246,1,96
SmitEr22,No,23,0,0,1,96,,,,,,,,,1,27,0,224,6,3.5
WinsEr20,No,22,0,0,7,151,,,,,,,,,,,,6,,
SimsEr20,No,21,0,0,5,109,,,,,,,,,,,,419,1,5.5
KilmEt00,No,23,0,0,0,16,,,,,,,,,,,,14,1,
EvanFr21,No,22,0,0,0,95,,,,,,,,,,,,65,,3
,No,,0,0,0,,,,,,,,,,,,,,,
KeiaFr20,No,23,0,0,2,55,,,,,,,,,,,,184,1,1.5
RuckFr99,No,23,0,0,3,120,,,,,,,,,,,,153,1,20
WatsGa20,No,23,0,0,1,62,,,,,,,,,,,,81,,2
MillGa01,No,22,0,0,0,16,,,,,,,,,9,110,0,4,,
,No,,0,0,0,,,,,,,,,,,,,,,
WilkGe20,No,23,0,0,0,58,,,,,,,,,,,,51,,
BlueGr20,No,24,0,0,0,20,,,,,,,,,,,,18,,
,No,,0,0,0,,,,,,,,,,,,,,,
JennGr00,No,23,0,2,8,143,,,,,,1,-1,0,571,8291,64,21,,
WhimGu20,No,23,0,0,1,78,,,,,,,,,3,28,1,2,,
NgatHa20,No,22,2,5,10,157,,,,,,,,,,,,305,5,29.5
MartIn00,No,24,0,0,0,1,,,,,,2,-5,0,,,,,,
SoweIs20,No,24,0,0,0,17,,,,,,,,,,,,,,
RunnJ.00,No,22,0,0,0,2,,,,,,,,,,,,,,
EvanJa21,No,23,4,6,11,163,,,,,,,,,,,,6,,
WillJa21,No,22,0,0,0,54,,,,,,,,,,,,72,,1
AndeJa21,No,23,0,0,4,133,,,,,,,,,,,,420,3,12
WychJa00,No,24,0,0,0,3,,,,,,,,,,,,2,,
PageJa20,No,21,0,0,2,74,,,,,,1,4,0,,,,190,12,1
AlleJa23,No,23,0,0,1,98,,,,,,,,,,,,213,15,
AvanJa00,No,23,0,0,2,148,,,,,,2,2,0,346,4118,13,33,,
HatcJa20,No,24,0,1,5,147,,,,,,,,,,,,175,1,34.5
PociJa00,No,23,0,0,0,4,,,,,,,,,1,7,0,,,
SpitJa20,No,23,0,0,2,75,,,,,,,,,,,,2,,
CutlJa00,No,23,0,1,9,139,2782,4491,32467,208,146,367,1650,9,,,,11,,
KingJe00,No,23,0,0,6,108,,,,,,,,,156,1323,12,13,,
WebbJe00,No,24,0,0,0,31,,,,,,1,5,0,36,382,1,7,,
,No,,0,0,0,,,,,,,,,,,,,,,
MincJe99,No,22,0,0,4,96,,,,,,,,,,,,158,1,26
TrueJe20,No,23,0,0,6,116,,,,,,,,,,,,5,,
NorwJe00,No,23,0,0,0,66,0,2,0,0,1,399,2056,7,96,912,3,9,,
HarrJe00,No,23,0,0,0,63,,,,,,356,1681,7,70,490,3,9,,
ClarJe20,No,22,0,0,6,103,,,,,,,,,1,-8,0,7,,
MaheJe20,No,23,0,0,0,11,,,,,,,,,,,,9,,1
,No,,0,0,0,,,,,,,,,,,,,,,
WillJi23,No,22,0,0,0,27,,,,,,,,,,,,34,1,
KlopJo00,No,22,0,0,3,49,,,,,,,,,34,397,2,2,,
,No,,0,0,0,,,,,,,,,,,,,,,
McCaJo22,No,23,0,0,0,44,,,,,,,,,,,,35,,2.5
JoseJo20,No,22,0,2,9,153,,,,,,,,,,,,504,26,
JollJo20,No,23,0,0,3,61,,,,,,,,,,,,88,1,3
AlstJo20,No,23,0,0,0,39,,,,,,1,22,0,,,,51,,
LewiJo22,No,22,0,0,0,4,,,,,,,,,,,,3,,
,No,,0,0,0,,,,,,,,,,,,,,,
ScotJo22,No,23,0,0,1,71,,,,,,,,,,,,1,,
AddaJo00,No,23,0,1,4,78,1,1,22,1,0,1095,4453,39,191,1448,9,5,,
,No,,0,0,0,,,,,,,,,,,,,,,
JenkJu20,No,22,0,0,0,12,,,,,,,,,,,,6,,
HamiJu20,No,24,0,0,0,12,,,,,,,,,,,,13,,
,No,,0,0,0,,,,,,,,,,,,,,,
WimbKa20,No,22,0,0,8,140,,,,,,,,,,,,322,2,53.5
GolsKe20,No,23,0,0,4,142,,,,,,,,,,,,136,,7
ElliKe20,No,22,0,0,3,58,,,,,,1,6,0,,,,164,2,2
ClemKe00,No,23,0,0,2,50,344,630,4017,16,20,80,232,3,0,0,0,,,
JennKe20,No,23,0,0,2,91,,,,,,,,,,,,210,2,1
BootKe20,No,23,0,0,3,114,,,,,,,,,0,0,0,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
SimpKo20,No,22,0,0,2,41,,,,,,,,,,,,128,3,1
,No,,0,0,0,,,,,,,,,,,,,,,
WillKy20,No,23,0,4,9,146,,,,,,,,,,,,329,1,39
RamsLa20,No,22,0,0,0,34,,,,,,,,,,,,23,1,1
MaroLa00,No,21,0,0,0,49,,,,,,618,2504,21,44,459,1,2,,
VickLa00,No,23,0,0,3,106,,,,,,37,98,0,58,404,3,14,,
SmitLe20,No,24,0,0,0,45,,,,,,,,,,,,22,,1
WhitLe01,No,21,0,0,1,58,,,,,,628,2349,24,42,204,0,5,,
WashLe00,No,24,1,2,1,126,1,1,36,0,0,487,2271,16,168,1286,4,13,,
WillLe20,No,23,0,0,1,61,,,,,,,,,,,,127,,5
PopeLe00,No,23,0,0,3,103,,,,,,,,,105,982,11,7,,
LawsMa20,No,22,0,0,7,143,,,,,,,,,,,,351,4,24.5
LewiMa00,No,22,0,1,10,154,,,,,,,,,351,4184,28,11,,
HudsMa20,No,23,0,0,0,62,,,,,,,,,,,,69,,
MaxeMa20,No,23,0,0,0,2,,,,,,,,,,,,,,
McNeMa20,No,22,0,2,6,82,,,,,,,,,,,,2,,
WillMa22,No,21,1,4,9,154,,,,,,,,,,,,317,,97.5
AndeMa21,No,23,0,0,1,98,,,,,,,,,,,,132,,36.5
SettMa20,No,22,0,0,0,19,,,,,,,,,,,,,,
ColsMa00,No,23,0,0,7,146,,,,,,2,7,0,711,9759,72,10,,
HagaMa00,No,23,0,0,0,10,1,1,5,0,0,3,-2,0,9,108,0,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
KiwaMa20,No,23,0,0,6,120,,,,,,,,,,,,301,3,38.5
LeinMa00,No,23,0,0,1,33,366,641,4065,15,21,47,89,2,,,,,,
DrewMa00,No,21,1,3,4,126,1,2,8,1,1,1847,8167,68,346,2944,11,18,,
StovMa00,No,21,0,0,0,81,,,,,,2,29,0,52,668,3,37,,
JeanMa20,No,22,0,0,2,42,,,,,,,,,,,,1,,
OlivMe20,No,23,0,0,1,16,,,,,,,,,,,,35,,1
HuffMi20,No,23,0,0,6,118,,,,,,,,,,,,368,11,5.5
RobiMi00,No,23,0,1,0,112,1,2,28,0,0,115,422,2,75,610,3,60,,
ToudMi20,No,23,0,0,0,9,,,,,,,,,,,,,,
HassMi00,No,23,0,0,0,2,,,,,,,,,,,,,,
StanMo20,No,24,0,0,0,33,,,,,,,,,,,,46,,1.5
SallNa20,No,22,0,0,0,24,,,,,,,,,,,,9,,
MangNi20,No,22,2,7,10,163,,,,,,,,,1,-3,0,8,,
GaitOm20,No,22,0,0,2,92,,,,,,,,,,,,263,2,6
,No,,0,0,0,,,,,,,,,,,,,,,
HarrOr20,No,23,0,0,0,20,,,,,,,,,,,,9,,
DaniOw00,No,23,0,2,9,131,,,,,,,,,479,5661,36,13,,
DaniP.00,No,23,0,0,0,1,,,,,,,,,,,,,,
HaraPa20,No,22,0,0,7,118,,,,,,,,,,,,184,,28
McQuPa20,No,23,0,0,0,72,,,,,,,,,,,,,,
WatkPa20,No,23,0,0,1,53,,,,,,,,,,,,104,4,
McQuPa21,No,23,0,0,2,97,,,,,,,,,,,,2,,
OjinQu20,No,22,0,0,0,62,,,,,,,,,,,,,,
SypnQu00,No,24,0,0,1,31,,,,,,,,,36,261,1,3,,
GantQu00,No,22,0,0,0,36,,,,,,80,280,3,17,151,0,6,,
ButlRa20,No,23,0,0,0,51,,,,,,,,,,,,,,
EdwaRa21,No,21,0,0,5,97,,,,,,,,,,,,169,,33
DougRe20,No,23,0,0,2,107,,,,,,,,,,,,336,3,3.5
BushRe00,No,21,0,0,6,129,0,1,0,0,1,1283,5491,36,477,3598,18,10,,
McNeRe00,No,23,0,0,0,7,,,,,,1,8,0,,,,,,
MarsRi20,No,21,0,0,4,124,,,,,,,,,,,,526,18,7
NinkRo20,No,22,0,0,6,125,,,,,,,,,,,,275,5,44
SimsRo20,No,22,0,0,7,125,,,,,,,,,,,,7,,
McInRo20,No,23,0,0,6,124,,,,,,,,,,,,370,4,9
WrigRo99,No,22,0,0,0,14,,,,,,,,,,,,28,,1.5
HarpRo21,No,23,0,2,8,150,,,,,,,,,,,,621,11,18
CookRy20,No,23,0,0,3,90,,,,,,,,,,,,1,,
LaCaRy20,No,23,0,0,0,12,,,,,,,,,,,,5,,
OCalRy20,No,23,0,0,1,51,,,,,,,,,,,,,,
PlacRy20,No,22,0,0,0,43,,,,,,1,0,0,,,,1,,
KochSa20,No,24,0,1,0,170,2,2,10,0,0,5,33,1,,,,11,,
HolmSa00,No,22,0,0,6,112,0,1,0,0,0,16,89,0,389,6030,36,9,,
MossSi00,No,22,0,0,0,37,,,,,,1,4,0,39,421,3,2,,
GreeSk20,No,22,0,0,0,11,,,,,,1,1,0,3,33,0,,,
ToonSp20,No,26,0,0,0,3,,,,,,,,,,,,,,
McClSt20,No,21,0,0,0,14,,,,,,,,,,,,7,,1
GostSt20,No,22,2,4,0,162,,,,,,,,,,,,15,,
TullSt20,No,21,0,0,7,153,,,,,,,,,,,,675,5,14.5
RushT.20,No,23,0,0,0,35,,,,,,,,,,,,26,,
,No,,0,0,0,,,,,,,,,,,,,,,
HaliTa20,No,22,0,5,10,166,,,,,,,,,,,,443,2,87.5
JackTa00,No,23,0,0,2,59,640,1073,7263,39,35,171,636,6,,,,3,,
NandTe20,No,23,0,0,0,1,,,,,,,,,,,,1,,
PennTe20,No,23,0,0,1,16,,,,,,,,,,,,,,
HowaTh20,No,23,0,0,5,95,,,,,,,,,,,,391,7,6
DobbTi20,No,23,0,0,1,110,,,,,,,,,,,,195,3,2
JennTi20,No,22,0,2,5,137,,,,,,,,,,,,395,20,
MassTi20,No,24,0,0,0,11,,,,,,,,,0,0,0,,,
McGaTi99,No,22,0,0,0,12,,,,,,,,,,,,6,,
AdamTi00,No,23,0,0,0,2,,,,,,,,,,,,1,,
WatkTo20,No,23,0,0,0,21,,,,,,,,,8,90,0,6,,
MollTo20,No,23,0,0,0,63,,,,,,,,,,,,,,
PalmTo21,No,23,0,0,0,8,,,,,,,,,,,,,,
ScheTo00,No,23,0,0,1,107,,,,,,3,7,0,258,3207,22,12,1,
WilsTr00,No,22,0,0,0,4,,,,,,,,,2,32,0,,,
StalTr20,No,23,0,0,0,1,,,,,,,,,,,,,,
HillTy20,No,24,0,0,0,40,,,,,,,,,,,,111,5,
,No,,0,0,0,,,,,,,,,,,,,,,
CulvTy20,No,23,0,0,0,80,,,,,,,,,,,,109,2,1
DaviVe00,No,22,0,2,9,159,,,,,,6,15,0,492,6291,57,10,,
,No,,0,0,0,,,,,,,,,,,,,,,
AdeyVi20,No,23,0,0,2,53,,,,,,,,,,,,97,,3
YounVi00,No,23,0,2,4,60,755,1304,8964,46,51,282,1459,12,,,,5,,
LundWa00,No,23,0,0,1,14,0,0,0,0,0,124,476,4,33,204,0,1,,
BlacWi20,No,21,0,0,2,92,,,,,,,,,,,,148,3,3.5
MontWi20,No,23,0,0,4,110,,,,,,,,,,,,3,,
AndrWi20,No,22,0,0,0,30,,,,,,,,,,,,13,,
ColoWi20,No,23,0,0,6,100,,,,,,,,,0,0,0,3,,
ReidWi00,No,24,0,0,0,7,,,,,,,,,4,54,0,,,
JustWi20,No,22,0,0,3,63,,,,,,,,,,,,1,,
StriZa20,No,23,0,0,6,150,,,,,,,,,0,0,0,2,,
RodgAa00,No,21,2,5,9,136,2892,4457,35160,282,72,474,2434,24,1,-1,0,6,,
JonePa20,No,22,1,1,5,124,0,0,0,0,0,2,8,0,2,31,0,383,15,3
,No,,0,0,0,,,,,,,,,,,,,,,
SewaAd20,No,23,0,0,0,43,,,,,,,,,,,,40,,
SnydAd20,No,23,0,0,4,141,,,,,,,,,0,0,0,8,,
TerrAd20,No,23,0,0,0,50,,,,,,,,,,,,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
CurrAi00,No,22,0,0,0,1,,,,,,,,,,,,,,
BarrAl20,No,23,0,0,5,87,,,,,,,,,,,,3,,
SmitAl03,No,21,0,1,8,135,2411,3921,26421,151,87,446,1998,10,2,-10,0,9,,
SmitAl02,No,23,0,0,3,124,,,,,,,,,163,1473,13,12,,
FincAl20,No,22,0,0,0,38,,,,,,,,,,,,18,,
,No,,0,0,0,,,,,,,,,,,,,,,
PearAl00,No,23,0,0,0,38,,,,,,58,238,2,36,276,1,10,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
WaltAn00,No,23,0,0,1,15,174,333,1919,3,16,19,49,0,,,,4,,
,No,,0,0,0,,,,,,,,,,,,,,,
AlabAn20,No,24,0,0,0,16,,,,,,,,,,,,,,
BryaAn20,No,23,0,0,0,15,,,,,,,,,,,,7,,
,No,,0,0,0,,,,,,,,,,,,,,,
PerkAn20,No,23,0,0,0,6,,,,,,,,,,,,2,,
RollAn20,No,22,0,3,8,155,,,,,,1,9,0,1,9,0,705,26,4
HawtAn20,No,23,0,0,0,18,,,,,,,,,,,,10,,
ElliAt00,No,24,0,0,0,15,,,,,,,,,,,,,,
RuudBa20,No,22,0,0,5,116,,,,,,,,,,,,481,7,6
EmanBe20,No,23,0,0,0,11,,,,,,,,,,,,34,1,0.5
SwanBi20,No,23,0,0,0,8,,,,,,,,,,,,,,
BajeBi00,No,22,0,0,3,120,,,,,,,,,40,416,2,12,,
ScaiBo00,No,24,0,0,4,90,,,,,,1,13,1,251,2383,12,2,,
GrigBo20,No,23,0,0,0,45,,,,,,,,,2,14,0,28,,
PoppBr20,No,26,0,0,4,100,,,,,,,,,,,,225,2,5
JacoBr00,No,23,0,0,3,109,,,,,,1141,5094,60,82,743,4,21,,
JoneBr02,No,22,0,0,2,59,,,,,,6,76,0,113,1398,9,2,,
EdwaBr00,No,22,0,1,5,112,0,1,0,0,0,4,11,0,359,5522,40,24,,
PoolBr20,No,21,0,0,4,100,,,,,,,,,,,,292,13,5.5
McFaBr20,No,23,0,0,3,96,,,,,,1,-2,0,,,,266,9,4
BrowC.20,No,22,0,0,3,83,,,,,,,,,,,,293,3,1
MoslC.20,No,22,0,0,2,140,,,,,,,,,,,,140,,14
WillCa02,No,23,0,0,4,81,,,,,,1055,4038,21,148,1002,4,6,,
,No,,0,0,0,,,,,,,,,,,,,,,
RogeCa20,No,24,0,1,7,133,,,,,,,,,,,,412,17,1
BensCe00,No,22,0,0,5,96,,,,,,1600,6017,32,120,833,1,6,,
HousCe00,No,23,0,0,0,20,,,,,,194,676,7,15,109,0,,,
OwenCh00,No,23,0,0,0,6,,,,,,,,,0,0,0,2,,
CrowCh20,No,21,0,0,6,82,,,,,,,,,,,,343,1,2.5
FryeCh00,No,24,0,0,1,26,419,676,4154,17,29,72,347,4,,,,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
DaviCh22,No,22,0,0,1,102,,,,,,,,,,,,148,2,11
CantCh21,No,22,0,0,8,148,,,,,,,,,,,,234,,22.5
,No,,0,0,0,,,,,,,,,,,,,,,
HarrCh20,No,23,0,0,5,101,,,,,,,,,,,,365,16,1
HenrCh00,No,22,0,0,0,55,,,,,,,,,119,1826,21,3,,
KemoCh20,No,22,0,0,4,75,,,,,,,,,,,,2,,
MyerCh20,No,24,0,2,8,153,,,,,,,,,,,,7,,
RobeCh20,No,22,0,0,0,7,,,,,,,,,,,,2,,
SpenCh21,No,23,0,0,6,137,,,,,,,,,,,,4,,
FasoCi00,No,22,0,0,0,18,,,,,,50,161,5,3,19,0,4,,
TerrCl20,No,23,0,0,1,20,,,,,,,,,,,,,,
WebsCo20,No,23,0,0,6,121,,,,,,,,,,,,330,20,2
WortCo20,No,23,0,0,0,8,,,,,,,,,,,,2,,
RobyCo00,No,22,0,0,0,92,,,,,,3,19,0,26,343,1,46,,
,No,,0,0,0,,,,,,,,,,,,,,,
ThorCr00,No,22,0,0,0,5,,,,,,,,,12,70,1,,,
NashDa00,No,23,0,0,0,6,,,,,,24,98,0,7,55,0,,,
BuenDa20,No,23,0,0,1,36,,,,,,,,,,,,,,
CodyDa20,No,23,0,0,0,2,,,,,,,,,,,,,,
OrloDa00,No,22,0,0,0,27,298,512,3132,15,13,13,34,0,,,,1,,
LopeDa20,No,23,0,0,0,58,,,,,,,,,,,,1,,
RidgDa00,No,21,0,0,0,8,,,,,,,,,2,26,0,,,
ShroDa20,No,22,0,0,0,23,,,,,,,,,,,,14,,3
SproDa00,No,22,0,2,0,163,,,,,,640,3186,20,507,4460,29,6,,
WillDa21,No,23,0,0,1,27,,,,,,,,,,,,124,6,1
BlacDa20,No,22,0,0,0,74,,,,,,,,,,,,62,,4
raynedav01,No,22,0,0,0,59,,,,,,,,,,,,10,,
HollDa22,No,23,0,0,1,32,,,,,,,,,,,,99,5,
BaasDa20,No,24,0,0,6,122,,,,,,,,,,,,5,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
McMiDa20,No,24,0,0,0,29,,,,,,,,,,,,5,,
PollDa20,No,23,0,0,0,16,,,,,,,,,,,,22,,4.5
StewDa21,No,23,0,0,8,116,,,,,,,,,,,,8,,
CobbDe00,No,24,0,0,0,3,,,,,,,,,,,,,,
WareDe99,No,23,4,9,11,173,,,,,,,,,,,,499,3,136.5
AndeDe00,No,22,0,1,3,71,865,1595,10396,60,59,99,229,5,,,,2,,
JohnDe25,No,22,1,4,10,164,,,,,,,,,,,,876,14,27.5
JohnDe24,No,23,0,0,0,19,,,,,,,,,,,,36,,1
FoxwDo20,No,22,0,0,2,78,,,,,,,,,,,,227,8,
NichDo20,No,23,0,0,0,16,,,,,,,,,,,,11,,
NienDo20,No,23,0,0,0,7,,,,,,,,,,,,,,
HodgDr20,No,23,0,0,0,14,,,,,,,,,,,,,,
PresDu20,No,23,0,0,2,59,,,,,,,,,,,,,,
ColqDu20,No,23,0,1,0,184,1,1,6,0,0,3,-3,0,,,,6,,
FoxxDu20,No,22,0,0,0,12,,,,,,,,,,,,8,,
GandDy20,No,23,0,0,1,120,,,,,,,,,,,,1,,
HobbEl20,No,22,0,0,3,79,,,,,,,,,,,,182,10,2.5
BrowEl20,No,23,0,0,1,34,,,,,,,,,,,,,,
JameEr20,No,22,0,0,1,28,,,,,,,,,,,,30,,5
GhiaEr20,No,24,0,0,3,48,,,,,,,,,,,,3,,
GreeEr20,No,23,0,0,3,51,,,,,,,,,,,,150,2,
KingEr20,No,23,0,0,0,63,,,,,,,,,,,,69,,
MoorEr21,No,24,0,0,0,35,,,,,,,,,,,,31,,4
ShelEr00,No,22,0,0,0,9,,,,,,8,23,0,1,6,0,1,,
MathEv20,No,23,1,2,6,134,,,,,,,,,,,,3,,
WashFa20,No,22,0,0,5,81,,,,,,,,,,,,204,6,
GoreFr00,No,22,0,5,11,175,,,,,,2880,12710,74,405,3354,15,12,,
OmiyFr20,No,22,0,0,2,75,,,,,,,,,,,,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
HangGe20,No,23,0,0,5,118,,,,,,,,,0,0,0,1,,
SensGe20,No,22,0,0,5,112,,,,,,,,,,,,327,14,2
AbduHa20,No,22,0,0,0,48,,,,,,,,,,,,67,,
WillHa20,No,23,0,0,0,3,,,,,,,,,,,,2,,
MillHe00,No,22,0,2,11,168,,,,,,2,8,0,592,6569,45,34,,
ArriJ.00,No,22,0,0,0,58,0,1,0,0,0,183,654,3,91,693,2,6,,
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
SandJa21,No,21,0,0,3,114,,,,,,,,,,,,250,8,1
BrowJa55,No,24,1,2,6,85,,,,,,,,,,,,2,,
,No,,0,0,0,,,,,,,,,,,,,,,
BrowJa23,No,22,0,0,6,100,,,,,,,,,,,,3,,
CampJa00,No,23,0,0,5,90,1519,2518,16771,87,60,240,1204,6,,,,1,,
JeffJa21,No,23,0,0,0,34,,,,,,,,,,,,18,,
RatlJa20,No,24,1,4,6,122,,,,,,,,,,,,192,,35
,No,,0,0,0,,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
CartJe20,No,22,0,0,0,33,,,,,,,,,,,,50,2,
CollJe00,No,23,0,0,0,3,,,,,,,,,,,,,,
MathJe00,No,22,1,1,0,17,,,,,,,,,6,80,1,,,
VerdJi20,No,23,0,0,0,4,,,,,,,,,,,,,,
BergJo20,No,23,0,0,4,126,,,,,,,,,,,,9,,
DreeJo00,No,23,0,0,4,120,,,,,,,,,158,1767,19,36,,
,No,,0,0,0,,,,,,,,,,,,,,,
BabiJo20,No,23,0,0,8,179,,,,,,,,,,,,286,4,27
FaneJo20,No,23,0,0,1,71,,,,,,,,,,,,66,1,13.5
GoddJo20,No,24,0,0,0,1,,,,,,,,,,,,1,,
WelsJo20,No,23,0,0,0,6,,,,,,,,,,,,2,,
BeckJo20,No,22,0,0,0,26,,,,,,,,,,,,18,,
BullJo20,No,22,0,0,3,90,,,,,,,,,,,,235,6,1
HayeJo20,No,23,0,0,3,73,,,,,,,,,,,,128,,6.5
CostJu20,No,21,0,0,0,16,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
GeisJu20,No,23,0,0,0,6,,,,,,,,,,,,,,
GreeJu00,No,23,0,0,0,39,,,,,,5,4,0,13,65,0,22,,
MillJu99,No,21,0,1,0,46,,,,,,,,,,,,81,,
TuckJu20,No,22,1,2,7,147,,,,,,,,,,,,353,3,66.5
PaymKa20,No,22,0,0,0,74,,,,,,,,,,,,115,3,
HaydKe20,No,22,0,0,4,101,,,,,,,,,,,,281,12,
PettKe20,No,22,0,0,0,25,,,,,,,,,,,,15,,3
RhodKe20,No,23,0,0,7,118,,,,,,,,,,,,488,23,13
BurnKe20,No,22,0,0,4,136,,,,,,,,,,,,491,5,20
EverKe00,No,23,0,0,0,17,,,,,,,,,2,4,0,1,,
VickKe99,No,22,0,0,3,86,,,,,,,,,,,,120,1,6.5
MarsKe20,No,24,0,0,0,1,,,,,,,,,,,,,,
